date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:33	148/148	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202024%2017:53:20%20GMT	https://shypr.io/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://shypr.io/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.2.0)
14:48:34	257/257	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Jun%202024%2017:53:20%20GMT	https://shypr.io/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://shypr.io/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.2.0)
14:48:36	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:36	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:37	81612/81612	---M--	200	added ('OK')	font/woff2	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:38	97804/97804	---M--	200	added ('OK')	font/woff	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:39	151368/151368	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:40	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:40	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:41	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:42	13276/13276	---M--	200	added ('OK')	font/woff2	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:42	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:44	33736/33736	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:44	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:45	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:46	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:47	78196/78196	---M--	200	added ('OK')	font/woff2	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:48	101652/101652	---M--	200	added ('OK')	font/woff	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:48	202744/202744	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:51	172366/172366	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202024%2021:05:26%20GMT	https://shypr.io/wp-content/uploads/2022/09/fPMmpXJW_400x400.png	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/2022/09/fPMmpXJW_400x400.png	(from https://shypr.io/about-us/)
14:48:51	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://shypr.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.26)
14:48:51	28095/28095	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2017:39:52%20GMT	https://shypr.io/wp-content/uploads/elementor/css/post-227.css?ver=1719509992	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/elementor/css/post-227c100.css	(from https://shypr.io/about-us/)
14:48:51	67414/67414	---MCZ	200	added ('OK')	text/css	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.css?ver=1665078368	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-383bd64.css	(from https://shypr.io/about-us/)
14:48:53	51846/51846	---MCZ	200	added ('OK')	application/json	etag:W/%22831399-1720734532;br%22	https://shypr.io/wp-json/wp/v2/pages/227	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/wp/v2/pages/227.json	(from https://shypr.io/about-us/)
14:48:55	4734/4734	---MCZ	200	added ('OK')	application/json	etag:W/%22831400-1720734533;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Fabout-us%2F	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embed21df.json	(from https://shypr.io/about-us/)
14:48:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2021:48:54%20GMT	https://shypr.io/?p=227	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/index9a88.html	(from https://shypr.io/about-us/)
14:48:56	4899/4899	---MCZ	200	added ('OK')	text/xml	etag:W/%22831401-1720734535;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embedf2b4	(from https://shypr.io/about-us/)
14:49:05	51408/51408	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202024%2021:05:25%20GMT	https://shypr.io/wp-content/uploads/2022/09/20191212-S2463-scaled-removebg-preview-1-1-1-e1659780226508.png	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/2022/09/20191212-S2463-scaled-removebg-preview-1-1-1-e1659780226508.png	(from https://shypr.io/about-us/)
14:49:06	32070/32070	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2018:05:06%20GMT	https://shypr.io/wp-content/plugins/royal-elementor-addons/assets/css/lib/animations/wpr-animations.min.css?ver=1.3.980	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/royal-elementor-addons/assets/css/lib/animations/wpr-animations.min63ac.css	(from https://shypr.io/about-us/)
14:49:06	220893/220893	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202024%2021:05:26%20GMT	https://shypr.io/wp-content/uploads/2022/09/Ellipse-1.png	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/2022/09/Ellipse-1.png	(from https://shypr.io/about-us/)
14:49:07	40935/40935	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2018:05:06%20GMT	https://shypr.io/wp-content/plugins/royal-elementor-addons/assets/css/lib/animations/button-animations.min.css?ver=1.3.980	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/royal-elementor-addons/assets/css/lib/animations/button-animations.min63ac.css	(from https://shypr.io/about-us/)
14:49:07	6538/6538	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.js?ver=1665078368	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-383bd64.js	(from https://shypr.io/about-us/)
14:49:08	1801/1801	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2026%20Jun%202024%2017:53:07%20GMT	https://shypr.io/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://shypr.io/about-us/)
14:49:08	54488/54488	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2017:40:10%20GMT	https://shypr.io/wp-content/uploads/elementor/css/post-410.css?ver=1719510010	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/elementor/css/post-410288d.css	(from https://shypr.io/logistics-partner-registration-form/)
14:49:09	67414/67414	---MCZ	200	added ('OK')	text/css	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.css?ver=1687872202	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-383ced9.css	(from https://shypr.io/logistics-partner-registration-form/)
14:49:11	56684/56684	---MCZ	200	added ('OK')	application/json	etag:W/%22831402-1720734550;br%22	https://shypr.io/wp-json/wp/v2/pages/410	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/wp/v2/pages/410.json	(from https://shypr.io/logistics-partner-registration-form/)
14:49:15	4093/4093	---MCZ	200	added ('OK')	application/json	etag:W/%22831403-1720734551;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Flogistics-partner-registration-form%2F	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embed7910.json	(from https://shypr.io/logistics-partner-registration-form/)
14:49:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2021:49:11%20GMT	https://shypr.io/?p=410	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/index0ed6.html	(from https://shypr.io/logistics-partner-registration-form/)
14:49:21	4258/4258	---MCZ	200	added ('OK')	text/xml	etag:W/%22831404-1720734555;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Flogistics-partner-registration-form%2F&format=xml	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embed9d60	(from https://shypr.io/logistics-partner-registration-form/)
14:49:22	19157/19157	---MCZ	200	added ('OK')	text/css	date:Wed,%2013%20Mar%202024%2019:32:48%20GMT	https://shypr.io/wp-content/plugins/fluentformpro-new/public/libs/intl-tel-input/css/intlTelInput.min.css?ver=16.0.0	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentformpro-new/public/libs/intl-tel-input/css/intlTelInput.min85e8.css	(from https://shypr.io/logistics-partner-registration-form/)
14:49:23	6538/6538	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.js?ver=1687872202	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-383ced9.js	(from https://shypr.io/logistics-partner-registration-form/)
14:49:23	4665/4665	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20Mar%202024%2019:32:50%20GMT	https://shypr.io/wp-content/plugins/fluentformpro-new/public/js/ff_gmap.js?ver=5.1.19	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentformpro-new/public/js/ff_gmapffe1.js	(from https://shypr.io/logistics-partner-registration-form/)
14:49:24	29521/29521	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20Mar%202024%2019:32:48%20GMT	https://shypr.io/wp-content/plugins/fluentformpro-new/public/libs/intl-tel-input/js/intlTelInput.min.js?ver=16.0.0	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentformpro-new/public/libs/intl-tel-input/js/intlTelInput.min85e8.js	(from https://shypr.io/logistics-partner-registration-form/)
14:49:25	249851/249851	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20Mar%202024%2019:32:48%20GMT	https://shypr.io/wp-content/plugins/fluentformpro-new/public/libs/intl-tel-input/js/utils.js?ver=16.0.0	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentformpro-new/public/libs/intl-tel-input/js/utils85e8.js	(from https://shypr.io/logistics-partner-registration-form/)
14:49:25	101142/101142	---MCZ	200	added ('OK')	text/css	date:Wed,%2026%20Jun%202024%2023:19:08%20GMT	https://shypr.io/wp-content/uploads/elementor/css/post-236.css?ver=1719443948	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/elementor/css/post-236377a.css	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:27	67414/67414	---MCZ	200	added ('OK')	text/css	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.css?ver=1687935582	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-38381bb.css	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:28	71603/71603	---MCZ	200	added ('OK')	application/json	etag:W/%22831405-1720734567;br%22	https://shypr.io/wp-json/wp/v2/pages/236	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/wp/v2/pages/236.json	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:29	4872/4872	---MCZ	200	added ('OK')	application/json	etag:W/%22831406-1720734568;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Fdelivery-agent-onboarding-for-job%2F	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embed6541.json	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2021:49:28%20GMT	https://shypr.io/?p=236	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/index0133.html	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:31	5041/5041	---MCZ	200	added ('OK')	text/xml	etag:W/%22831407-1720734569;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Fdelivery-agent-onboarding-for-job%2F&format=xml	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embed8eb3	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:31	6538/6538	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.js?ver=1687935582	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-38381bb.js	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:32	23520/23520	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20Mar%202024%2019:33:04%20GMT	https://shypr.io/wp-content/plugins/fluentformpro-new/public/libs/jQuery-File-Upload-10.32.0/js/vendor/jquery.ui.widget.js?ver=1	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentformpro-new/public/libs/jQuery-File-Upload-10.32.0/js/vendor/jquery.ui.widget68b3.js	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:33	8926/8926	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20Mar%202024%2019:33:04%20GMT	https://shypr.io/wp-content/plugins/fluentformpro-new/public/libs/jQuery-File-Upload-10.32.0/js/jquery.iframe-transport.js?ver=1	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentformpro-new/public/libs/jQuery-File-Upload-10.32.0/js/jquery.iframe-transport68b3.js	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:35	56631/56631	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20Mar%202024%2019:33:04%20GMT	https://shypr.io/wp-content/plugins/fluentformpro-new/public/libs/jQuery-File-Upload-10.32.0/js/jquery.fileupload.js?ver=1	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentformpro-new/public/libs/jQuery-File-Upload-10.32.0/js/jquery.fileupload68b3.js	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:36	34272/34272	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2015%20Jun%202024%2017:52:45%20GMT	https://shypr.io/wp-content/plugins/fluentform/assets/js/fluentform-advanced.js?ver=5.1.19	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/plugins/fluentform/assets/js/fluentform-advancedffe1.js	(from https://shypr.io/delivery-agent-onboarding-for-job/)
14:49:37	10355/10355	---MCZ	200	added ('OK')	text/css	date:Thu,%2011%20Jul%202024%2019:31:35%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-359.css?ver=1687935631	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-3591334.css	(from https://shypr.io/contact-us/)
14:49:37	55155/55155	---MCZ	200	added ('OK')	text/css	date:Wed,%2026%20Jun%202024%2018:42:41%20GMT	https://shypr.io/wp-content/uploads/elementor/css/post-359.css?ver=1719427361	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/elementor/css/post-3593b74.css	(from https://shypr.io/contact-us/)
14:49:38	67414/67414	---MCZ	200	added ('OK')	text/css	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.css?ver=1687935631	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-3831334.css	(from https://shypr.io/contact-us/)
14:49:39	42606/42606	---MCZ	200	added ('OK')	application/json	etag:W/%22831408-1720734579;br%22	https://shypr.io/wp-json/wp/v2/pages/359	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/wp/v2/pages/359.json	(from https://shypr.io/contact-us/)
14:49:40	3175/3175	---MCZ	200	added ('OK')	application/json	etag:W/%22831409-1720734579;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Fcontact-us%2F	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embed4173.json	(from https://shypr.io/contact-us/)
14:49:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2021:49:40%20GMT	https://shypr.io/?p=359	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/indexcaf0.html	(from https://shypr.io/contact-us/)
14:49:41	3333/3333	---MCZ	200	added ('OK')	text/xml	etag:W/%22831410-1720734580;br%22	https://shypr.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshypr.io%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-json/oembed/1.0/embed67f0	(from https://shypr.io/contact-us/)
14:49:41	4685/4685	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2021:49:41%20GMT	https://shypr.io/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/cdn-cgi/l/email-protection.html	(from https://shypr.io/contact-us/)
14:49:42	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266880371-4d7%22	https://shypr.io/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://shypr.io/contact-us/)
14:49:42	0/0	---M--	200	added ('OK')	application/javascript	date:Thu,%2011%20Jul%202024%2019:31:35%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-359.js?ver=1687935631	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-3591334.js	(from https://shypr.io/contact-us/)
14:49:44	6538/6538	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2011%20Jul%202024%2018:07:46%20GMT	https://shypr.io/wp-content/uploads/essential-addons-elementor/eael-383.js?ver=1687935631	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/essential-addons-elementor/eael-3831334.js	(from https://shypr.io/contact-us/)
14:49:44	179176/179176	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2013%20Mar%202024%2021:05:43%20GMT	https://shypr.io/wp-content/uploads/5-1024x1024.png	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/5-1024x1024.png	(from https://shypr.io/)
14:49:45	162049/162049	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202024%2021:05:49%20GMT	https://shypr.io/wp-content/uploads/Messenger-pana-1024x1024.png	C:/My%20Web%20Sites/about%20company%20for%20chain%20connect/shypr.io/wp-content/uploads/Messenger-pana-1024x1024.png	(from https://shypr.io/blog/)
